filename,monkey,collection,start,end,call
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,4.874,4.935,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,4.935,5.130,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,5.130,5.196,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,5.196,5.386,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,5.386,5.454,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,5.454,5.658,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,5.658,9.535,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,9.535,9.776,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,9.776,9.823,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,9.823,10.021,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,10.021,10.131,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,10.131,10.405,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,10.405,10.471,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,10.471,10.708,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,10.708,10.810,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,10.810,11.040,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.040,11.124,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.124,11.338,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.338,11.411,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.411,11.616,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.616,11.693,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.693,11.920,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.920,11.961,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,11.961,12.241,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,12.241,12.466,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,12.466,45.073,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,45.073,45.155,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,45.155,46.223,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,46.223,46.280,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,46.280,47.193,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,47.193,47.402,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,47.402,47.487,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,47.487,47.713,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,47.713,47.778,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,47.778,48.008,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.008,48.075,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.075,48.314,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.314,48.364,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.364,48.569,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.569,48.652,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.652,48.883,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.883,48.937,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,48.937,49.194,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,49.194,49.244,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,49.244,49.453,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,49.453,49.486,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,49.486,49.689,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,49.689,49.750,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,49.750,49.964,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,49.964,64.276,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,64.276,64.486,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,64.486,64.558,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,64.558,64.727,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,64.727,64.844,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,64.844,65.057,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.057,65.107,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.107,65.327,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.327,65.402,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.402,65.587,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.587,65.656,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.656,65.866,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.866,65.960,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,65.960,66.155,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,66.155,69.457,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,69.457,69.667,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,69.667,69.735,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,69.735,69.945,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,69.945,70.022,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,70.022,70.210,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,70.210,70.284,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,70.284,70.480,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,70.480,70.585,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,70.585,70.789,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,70.789,70.863,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,70.863,71.070,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,71.070,71.142,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,71.142,71.335,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,71.335,71.423,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,71.423,71.597,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,71.597,71.682,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,71.682,71.839,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,71.839,84.365,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,84.365,84.413,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,84.413,98.056,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,98.056,98.116,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,98.116,103.600,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,103.600,103.654,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,103.654,109.797,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,109.797,109.832,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,109.832,111.190,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,111.190,111.243,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,111.243,112.478,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,112.478,112.533,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/KAtr+ka_Marvin_8-4-11_1555.wav,blue,fuller,112.533,113.590,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+Pyow_Quack_5-4-11_1733.wav,blue,fuller,0.000,5.643,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+Pyow_Quack_5-4-11_1733.wav,blue,fuller,5.643,5.790,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+Pyow_Quack_5-4-11_1733.wav,blue,fuller,5.790,15.338,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+Pyow_Quack_5-4-11_1733.wav,blue,fuller,15.338,15.505,PYOW
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+Pyow_Quack_5-4-11_1733.wav,blue,fuller,15.505,27.024,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+Pyow_Quack_5-4-11_1733.wav,blue,fuller,27.024,27.223,PYOW
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+Pyow_Quack_5-4-11_1733.wav,blue,fuller,27.223,32.620,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,0.000,0.525,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,0.525,0.594,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,0.594,6.385,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,6.385,6.444,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,6.444,10.030,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,10.030,10.089,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,10.089,17.521,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,17.521,17.590,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,17.590,19.673,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,19.673,19.738,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,19.738,20.123,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,20.123,20.198,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,20.198,20.367,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,20.367,20.568,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,20.568,20.618,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,20.618,20.854,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,20.854,20.900,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,20.900,21.109,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.109,21.155,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.155,21.378,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.378,21.423,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.423,21.644,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.644,21.695,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.695,21.917,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.917,21.970,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,21.970,22.199,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,22.199,22.248,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,22.248,22.475,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,22.475,22.523,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,22.523,22.742,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,22.742,22.791,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,22.791,23.088,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,23.088,23.332,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,23.332,23.387,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,23.387,23.623,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,23.623,23.676,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,23.676,23.915,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,23.915,23.963,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,23.963,24.219,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,24.219,24.267,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,24.267,24.571,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,24.571,26.247,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,26.247,26.322,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,26.322,27.042,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,27.042,27.298,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,27.298,27.355,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,27.355,27.636,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,27.636,27.699,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,27.699,27.919,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,27.919,27.972,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,27.972,28.224,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,28.224,28.268,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,28.268,28.540,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,28.540,28.587,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,28.587,28.845,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,28.845,28.894,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,28.894,29.299,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,29.299,55.658,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,55.658,55.861,PYOW
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,55.861,71.167,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,71.167,71.348,PYOW
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka+katr+pyow_Quack_5-25-11_1643.wav,blue,fuller,71.348,75.686,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,0.000,1.811,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,1.811,1.886,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,1.886,5.335,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,5.335,5.408,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,5.408,5.632,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,5.632,5.816,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,5.816,5.896,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,5.896,6.122,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,6.122,6.177,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,6.177,6.406,HACK
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,6.406,6.458,SIL
/Users/mwv/data/monkey_sounds/Blue_monkeys_Fuller/audio/Ka-Katr_Quack_3-16-11_1636.wav,blue,fuller,6.458,6.708,HACK
